Date,ColonCol Size,y  AdultDrones,AdultWkr,Forgr,Drones Brood,WkrBrood,DronLarv,e  WkrLarv,DroneEggs,WkrEggs,ColonyPollen,ColonyNectar
3/5/04,4,0,0,1,0,0,0,0,0,0,64201.7,136
3/6/04,1,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/7/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/8/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/9/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/10/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/11/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/12/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/13/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/14/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/15/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/16/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/17/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/18/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/19/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/20/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/21/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/22/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/23/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/24/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/25/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/26/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/27/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/28/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/29/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/30/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/31/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/1/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/2/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/3/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/4/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/5/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/6/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/7/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/8/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/9/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/10/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/11/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/12/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/13/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/14/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/15/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/16/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/17/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/18/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/19/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/20/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/21/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/22/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/23/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/24/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/25/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/26/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/27/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/28/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/29/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/30/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/1/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/2/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/3/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/4/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/5/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/6/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/7/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/8/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/9/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/10/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/11/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/12/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/13/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/14/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/15/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/16/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/17/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/18/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/19/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/20/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/21/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/22/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/23/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/24/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/25/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/26/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/27/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/28/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/29/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/30/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
5/31/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/1/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/2/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/3/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/4/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/5/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/6/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/7/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/8/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/9/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/10/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/11/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/12/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/13/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/14/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/15/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/16/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/17/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/18/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/19/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/20/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/21/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/22/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/23/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/24/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/25/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/26/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/27/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/28/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/29/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
6/30/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/1/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/2/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/3/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/4/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/5/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/6/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/7/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/8/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/9/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/10/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/11/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/12/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/13/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/14/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/15/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/16/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/17/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/18/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/19/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/20/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/21/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/22/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/23/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/24/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/25/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/26/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/27/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/28/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/29/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/30/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
7/31/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/1/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/2/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/3/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/4/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/5/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/6/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/7/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/8/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/9/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/10/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/11/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/12/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/13/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/14/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/15/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/16/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/17/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/18/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/19/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/20/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/21/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/22/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/23/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/24/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/25/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/26/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/27/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/28/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/29/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/30/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
8/31/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/1/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/2/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/3/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/4/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/5/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/6/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/7/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/8/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/9/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/10/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/11/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/12/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/13/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/14/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/15/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/16/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/17/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/18/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/19/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/20/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/21/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/22/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/23/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/24/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/25/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/26/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/27/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/28/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/29/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
9/30/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/1/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/2/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/3/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/4/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/5/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/6/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/7/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/8/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/9/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/10/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/11/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/12/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/13/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/14/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/15/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/16/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/17/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/18/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/19/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/20/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/21/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/22/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/23/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/24/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/25/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/26/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/27/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/28/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/29/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/30/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
10/31/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/1/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/2/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/3/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/4/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/5/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/6/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/7/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/8/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/9/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/10/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/11/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/12/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/13/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/14/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/15/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/16/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/17/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/18/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/19/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/20/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/21/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/22/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/23/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/24/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/25/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/26/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/27/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/28/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/29/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
11/30/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/1/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/2/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/3/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/4/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/5/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/6/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/7/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/8/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/9/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/10/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/11/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/12/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/13/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/14/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/15/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/16/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/17/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/18/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/19/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/20/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/21/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/22/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/23/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/24/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/25/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/26/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/27/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/28/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/29/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/30/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
12/31/04,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/1/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/2/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/3/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/4/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/5/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/6/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/7/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/8/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/9/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/10/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/11/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/12/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/13/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/14/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/15/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/16/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/17/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/18/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/19/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/20/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/21/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/22/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/23/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/24/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/25/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/26/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/27/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/28/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/29/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/30/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
1/31/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/1/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/2/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/3/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/4/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/5/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/6/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/7/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/8/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/9/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/10/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/11/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/12/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/13/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/14/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/15/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/16/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/17/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/18/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/19/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/20/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/21/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/22/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/23/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/24/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/25/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/26/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/27/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
2/28/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/1/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/2/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/3/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/4/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/5/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/6/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/7/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/8/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/9/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/10/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/11/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/12/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/13/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/14/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/15/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/16/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/17/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/18/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/19/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/20/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/21/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/22/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/23/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/24/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/25/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/26/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/27/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/28/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/29/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/30/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
3/31/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/1/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/2/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/3/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/4/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
4/5/05,0,0,0,0,0,0,0,0,0,0,64201.7,135.9
